||2016|0.0|0.0|0.0|0.0|0.0|||46774.0||2690.0|565.0|120.0|285.0|105455.0|50.0||200.0||6660.0|5318.0|0.0|0.0|435.0|18024.0|12380.0|12206.0|70.0|847195.0|4150.0|241752.0|22130.0|117321.0|||400.0|||0.0|0.0||0.0|530.0|56533.0|51644.0||57150.0|64120.0||0.0|94269.0|6076.0|714113.0|2396009.0|||0.0||||0.0||||
||2017|0.0|0.0|0.0|0.0|0.0|||52289.0||2810.0|725.0|250.0|280.0|105175.0|50.0||200.0||5558.0|5215.0|0.0|0.0|430.0|16924.0|12193.0|11366.0|0.0|841940.0|4165.0|238470.0|21990.0|88300.0|||380.0||||0.0||0.0|580.0|53690.0|66944.0||49690.0|89326.0||0.0|93494.0|7396.0|724846.0|2328723.0|||0.0||||||||
||2018|0.0|0.0|0.0|0.0|0.0|||64605.0||2300.0|715.0|330.0|277.0|67700.0|45.0||200.0||5394.0|6213.0|0.0||655.0|16815.0|23972.0|14466.0|100.0|839390.0|4143.0|203342.0|27060.0|86193.0|||360.0||||0.0||0.0|615.0|62718.0|66894.0||17154.0|94960.0||0.0|91539.0|7276.0|730937.0|2322632.0|||0.0||||||||
||2019|0.0|0.0|0.0|0.0|0.0|||63313.0||2165.0|715.0|330.0|117.0|70385.0|45.0||3240.0||5119.0|4213.0|0.0||275.0|19610.0|44403.0|12116.0|100.0|837410.0|4163.0|203094.0|26460.0|83886.0|||360.0||||0.0||0.0|565.0|64500.0|66894.0||34361.0|95613.0||0.0|113522.0|7276.0|798957.0|3165902.0|||0.0||||||||
||2020|0.0|0.0|0.0|0.0|0.0|||65037.0||3637.0|712.0|330.0|116.0|63015.0|44.0||6312.0||4068.0|3221.0|50.0||315.0|19520.0|34187.0|8415.0|100.0|833730.0|4162.0|171383.0|24946.0|80625.0|||360.0||||0.0||0.0|1020.0|63010.0|87120.0||24201.0|118398.0||0.0|74250.0|7280.0|751320.0|3165067.0|||0.0||||0.0||||
||2021|0.0|0.0|0.0|0.0|0.0|110.0|0.0|108845.0|60.0|4060.0|700.0|330.0|234.0|51995.0|42.0||150.0||19227.0|4091.0|50.0||715.0|20475.0|36617.0|8545.0|100.0|835200.0|4172.0|175119.0|26675.0|79800.0|45.0||360.0|525.0|||0.0||0.0|1081.0|81984.0|87864.0||17032.0|116378.0||0.0|63819.0|7360.0|693941.0|3186849.0|||0.0||||0.0||||
|Kahramanmaraş-46|2004|0.0||0.0|0.0||||2500.0||150.0|||680.0||||750.0|5000.0|94375.0|65195.0|2800.0|14925.0|139925.0|28965.0|4205.0|166200.0|0.0|69050.0|10305.0|2975.0|4500.0|3923.0||0.0||||0.0|0.0|||4850.0|11290.0||4500.0|993571.0|32610.0|||1710.0|17050.0|274950.0|76000.0||0.0|||||0.0||||
||2005|0.0||0.0|0.0||||1700.0||150.0|||680.0||||750.0|5000.0|112225.0|67585.0|5800.0|16215.0|152450.0|26690.0|6185.0|132500.0|0.0|73400.0|9305.0|4320.0|2800.0|6158.0||||||0.0|0.0|||4370.0|11290.0||9000.0|920000.0|30670.0|||2300.0|14750.0|319000.0|93950.0||0.0|||||0.0||||
||2006|0.0||0.0|0.0||||1650.0||150.0|||680.0||||||117975.0|131805.0|5900.0|24525.0|195775.0|30275.0|4695.0|141250.0|100.0|76530.0|8275.0|5220.0|2350.0|7600.0||||||0.0|0.0|||3750.0|10600.0||9500.0|884000.0|27950.0|||2600.0|14350.0|362300.0|178200.0||0.0|||||0.0||||
||2007|0.0||0.0|0.0||||1850.0||150.0|||680.0||||750.0|5000.0|98976.0|70850.0|1500.0|42840.0|217755.0|28285.0|5400.0|153190.0|50.0|100640.0|11600.0|7040.0|1550.0|30300.0||||||0.0|0.0|||2350.0|11775.0||6500.0|863000.0|53631.0|||36650.0|8150.0|399850.0|228100.0||0.0|||||0.0||||
||2008|0.0||0.0|0.0||||1850.0||150.0|||680.0||||750.0|4950.0|98226.0|67150.0|1500.0|42840.0|227755.0|25585.0|4875.0|138290.0|50.0|50840.0|11400.0|7040.0|1530.0|3300.0||||||0.0|0.0|||2400.0|27637.0||6500.0|855000.0|54187.0|||21900.0|8150.0|436850.0|228100.0||0.0|||||0.0||||
||2009|0.0||0.0|0.0||||1350.0||150.0|||680.0||||750.0|4950.0|96040.0|91550.0|0.0|41000.0|197565.0|28250.0|4175.0|205840.0|95.0|72990.0|11000.0|5960.0|1400.0|3300.0||||||0.0|0.0|||2200.0|38737.0||5500.0|286000.0|46886.0|||66700.0|6650.0|449100.0|245100.0||0.0|||||0.0||||
||2010|0.0||0.0|0.0||||1000.0||100.0|||500.0||||500.0|4950.0|97700.0|92980.0|0.0|41050.0|177530.0|24820.0|4075.0|205140.0|95.0|72900.0|10120.0|5930.0|1200.0|4200.0||||||0.0|0.0|||1900.0|45775.0||4800.0|268500.0|44816.0|||26900.0|6450.0|457850.0|298000.0||0.0|||||0.0||||
||2011|0.0|||0.0||||900.0||100.0|||500.0||||500.0||98150.0|121250.0|0.0|57000.0|232020.0|24650.0|4500.0|285100.0|100.0|203150.0|10750.0|5950.0|1200.0|6250.0||||||0.0|0.0|||1900.0|48255.0||4800.0|267800.0|56466.0|||26900.0|6450.0|497850.0|268850.0||0.0|||||||||
||2012|0.0|||0.0||||5900.0||750.0|||2000.0||||600.0||95600.0|122950.0|0.0|44500.0|210070.0|27050.0|4800.0|286150.0|100.0|247300.0|9880.0|5590.0|700.0|6130.0||||||0.0|0.0||0.0|10450.0|57305.0||5570.0|235300.0|225646.0|||26550.0|5750.0|491400.0|237550.0||0.0|||||||||
||2013|0.0|||0.0||||5250.0||630.0|||1700.0||||400.0||76800.0|63500.0|0.0|45950.0|291690.0|45200.0|4050.0|306000.0|100.0|152005.0|9200.0|5665.0|700.0|9450.0||||||0.0|0.0||0.0|9150.0|54555.0||4800.0|235300.0|114646.0|||24050.0|3800.0|531400.0|276350.0||0.0|||||||||
||2014|0.0|||0.0||||8950.0||500.0|||500.0||||500.0||71585.0|61585.0|0.0|40477.0|324510.0|19400.0|4600.0|7025.0|200.0|145700.0|11650.0|5665.0|700.0|6400.0||||||0.0|0.0||0.0|5400.0|40160.0||4800.0|236900.0|155501.0|||9700.0|3660.0|624900.0|326350.0||0.0|||||||||
||2015|0.0|||0.0||||8450.0||100.0|||150.0||||500.0||64630.0|60450.0|0.0|42817.0|338100.0|17690.0|4610.0|9645.0|150.0|90640.0|11110.0|5525.0|700.0|6350.0||||||0.0|0.0||0.0|5510.0|40260.0||4800.0|237150.0|128374.0|||9220.0|3810.0|524050.0|557850.0||0.0|||||||||
||2016|0.0|0.0||0.0||||8325.0||50.0|||50.0||||500.0||57080.0|65772.0|0.0|41245.0|384565.0|13550.0|40478.0|11640.0|150.0|98140.0|11490.0|5775.0|0.0|4710.0||||||0.0|0.0||0.0|6550.0|92433.0||4800.0|266900.0|216260.0|||14311.0|14240.0|285352.0|750240.0||0.0||0.0||||||0.0|
||2017|0.0|0.0||0.0||||7245.0||50.0|||50.0||||350.0||55828.0|65862.0|12.0|37145.0|389497.0|13290.0|39873.0|6879.0|150.0|94198.0|11080.0|4755.0|0.0|5000.0||||||0.0|0.0||0.0|6465.0|90531.0||4261.0|272500.0|201033.0|||13681.0|13600.0|296871.0|931500.0||0.0||0.0||||||0.0|
||2018|0.0|0.0||0.0||||6895.0||1300.0|||6150.0||||15710.0||45880.0|70722.0|2510.0|32090.0|289497.0|14320.0|33868.0|11822.0|150.0|43948.0|10880.0|4138.0|500.0|5750.0|||||0.0|0.0|0.0||0.0|4465.0|137102.0||4800.0|274600.0|372276.0|||13331.0|14210.0|326495.0|911158.0||0.0||||||||0.0|
||2019|0.0|0.0||0.0||||6785.0||1140.0|||4150.0||||10710.0||33700.0|49307.0|2510.0|24990.0|269386.0|14720.0|34050.0|11306.0|150.0|39198.0|10730.0|3871.0|500.0|6752.0|||||0.0|0.0|0.0||0.0|4465.0|142302.0||4800.0|328100.0|417831.0|||17284.0|14110.0|327880.0|916512.0||0.0||0.0||||||0.0|
||2020|0.0|0.0||0.0||||6105.0||1140.0|||4150.0||||10200.0||30945.0|25668.0|250.0|27736.0|286035.0|14650.0|32955.0|13633.0|130.0|28330.0|10730.0|4310.0|500.0|6640.0|||||100.0|0.0|0.0||0.0|4325.0|146172.0||19300.0|443100.0|445031.0|||16468.0|13830.0|322960.0|1010312.0||0.0|||||||||
||2021|0.0|0.0||0.0|0.0|||6610.0||1140.0|||4150.0||||10200.0||24220.0|25400.0|250.0|26940.0|219635.0|18070.0|35020.0|13325.0|130.0|23855.0|10765.0|3685.0|2270.0|6770.0|||||200.0|0.0|0.0||0.0|4325.0|174597.0|810.0|18890.0|473250.0|556700.0|||15238.0|13220.0|317615.0|1203812.0||0.0||0.0||||||0.0|
|Karabük-78|2004|0.0||||||||||||||||||5800.0|5400.0|7000.0|500.0|19750.0|19150.0|11400.0|30.0||9780.0|4500.0|8050.0||19250.0||12350.0|400.0||||0.0|||2800.0|1800.0|||0.0|15370.0||4575.0|||||||||||||||
||2005|0.0||||||||||||||||||8280.0|6080.0|8010.0|3700.0|18290.0|17680.0|11835.0|250.0||11615.0|4400.0|9920.0||16060.0||11030.0|400.0||||0.0|||2300.0|1700.0|||0.0|34980.0||3178.0|||||||||||||||
||2006|0.0|||||||30.0|||||||||||11840.0|4490.0|6640.0|2500.0|25000.0|16550.0|7640.0|80.0||11910.0|3850.0|7430.0||18800.0||11550.0|450.0|||||||2300.0|1600.0|||0.0|26520.0||4725.0|0.0|0.0|||||||||||||
||2007|0.0||0.0|||||30.0|||||||||||13550.0|10650.0|5840.0|3900.0|20800.0|14800.0|6230.0|130.0||9840.0|3250.0|9265.0||16350.0||11880.0|600.0||||0.0|||2550.0|2490.0|||0.0|26840.0||6280.0|0.0|0.0|||||||||||||
||2008|0.0||0.0|||||30.0|||||||||||13500.0|10300.0|5840.0|3800.0|20775.0|14075.0|6205.0|135.0||9490.0|3300.0|8975.0||16350.0||11830.0|600.0||||0.0|||2520.0|2540.0|||0.0|28150.0||6280.0|0.0|0.0|||||||||||||
||2009|0.0||0.0|||||30.0|||||||||||13950.0|10700.0|6130.0|4380.0|22305.0|13825.0|6340.0|145.0||9790.0|3250.0|9690.0||16300.0||11830.0|600.0||||0.0|||2680.0|2540.0|||0.0|32350.0||6290.0|240.0|0.0|||||||||||||
||2010|0.0||0.0|||||30.0|||||||||||13740.0|10160.0|6000.0|4470.0|21935.0|13875.0|5995.0|165.0||9630.0|3150.0|9410.0||16157.0||11750.0|545.0||||0.0|||2590.0|2320.0|||0.0|32510.0||6190.0|240.0|50.0|||||||||||||
||2011|0.0||0.0|||||30.0|||||||||||13010.0|9030.0|5680.0|4000.0|21535.0|13335.0|6005.0|165.0||9280.0|3150.0|9210.0||16057.0||11750.0|545.0||||0.0|||2530.0|2260.0|||0.0|33050.0||5980.0|120.0|50.0|||||||||||||
||2012|0.0||0.0|||||335.0|||||||||||12300.0|8930.0|5620.0|5770.0|22850.0|13425.0|6035.0|165.0||9080.0|3100.0|8950.0||15920.0||11780.0|570.0||||0.0|||2540.0|8750.0|||0.0|31100.0||5990.0|120.0|50.0|||||||||||||
||2013|0.0||0.0|||||330.0|||||||||||11830.0|9028.0|5590.0|5660.0|22565.0|13272.0|5935.0|165.0||8810.0|3050.0|7910.0||16080.0||11780.0|558.0||||0.0|||2515.0|3900.0|||0.0|31950.0||5940.0|80.0|45.0|||||||||||||
||2014|0.0||0.0|||||2700.0|||||||||||10620.0|8570.0|4880.0|3220.0|20945.0|9685.0|5170.0|65.0||8545.0|2800.0|7320.0||15250.0||9080.0|550.0||||0.0|||2290.0|1850.0|||0.0|34360.0||5350.0|0.0|45.0|||||||||||||
||2015|0.0||0.0|||||2700.0|||||||||||10475.0|8185.0|4640.0|3485.0|20630.0|9830.0|5170.0|65.0||8370.0|2765.0|7115.0||16115.0||8880.0|530.0||||0.0|||2407.0|1700.0|||0.0|33560.0||5250.0|0.0|45.0|||||||||||||
||2016|0.0||0.0|||||2700.0|||||||||||10365.0|8045.0|4730.0|3285.0|20600.0|10710.0|5230.0|654.0||9020.0|2835.0|7110.0||15548.0||8930.0|520.0||||0.0|||2443.0|1650.0|||0.0|31150.0||5218.0|0.0|25.0|||||||||||||
||2017|0.0||0.0|||||2700.0|||||||||||10133.0|8013.0|4790.0|3353.0|20601.0|10830.0|5542.0|655.0||9175.0|2670.0|7105.0||15615.0||8980.0|518.0||||0.0|||2430.0|1610.0|||0.0|31278.0||5100.0|0.0|25.0|||||||||||||
||2018|0.0||0.0|||||2700.0|||||||||||8678.0|7302.0|4313.0|3410.0|19200.0|12828.0|5323.0|655.0||8232.0|2545.0|5948.0||15545.0||7758.0|510.0||||0.0|||2248.0|1343.0|||0.0|24615.0||4577.0|0.0|12.0|||||||||||||
||2019|0.0||0.0|||||2971.0|||||||||||8335.0|7022.0|4061.0|3360.0|19154.0|12637.0|5263.0|655.0||8209.0|2531.0|5947.0||15396.0||7744.0|509.0||||0.0|||2255.0|1326.0|||0.0|25191.0||4563.0|0.0|861.0||||||||||||0.0|
||2020|0.0||0.0|||||2000.0|||||||||||8402.0|7047.0|4048.0|3350.0|19208.0|10460.0|4216.0|655.0||7573.0|2697.0|5395.0||15133.0||2788.0|510.0||||0.0|||2231.0|1345.0|||0.0|24165.0||3591.0|0.0|960.0|||||||||||||
||2021|0.0||0.0|||||1800.0|||||||||||8332.0|6968.0|4001.0|3300.0|8417.0|10431.0|4129.0|655.0||7522.0|2668.0|5191.0||14998.0||2772.0|510.0||||0.0|||2221.0|1347.0|||0.0|23416.0||3520.0|0.0|1006.0|||||||||||||
|Karaman-70|2004|0.0||0.0|0.0||||9190.0|||||||||||116625.0|196761.0|3522.0|36232.0|21020.0|55069.0|2970.0|13400.0|3923.0|113338.0|6380.0|13494.0|2900.0|29280.0|||3590.0|||||||6155.0|23900.0|||16194.0|42063.0|||3826.0||11805.0|||||0.0|||||||
||2005|0.0||0.0|0.0||||1550.0|||||||||||120976.0|170251.0|2500.0|45443.0|27595.0|28454.0|2445.0|11850.0|2200.0|149114.0|4080.0|12420.0|2600.0|25940.0|||3140.0|||||||4920.0|17850.0|||15634.0|49270.0|||2976.0|180.0|11035.0|||||0.0|||||||
||2006|0.0||0.0|0.0||||1050.0|||||||||||127024.0|160046.0|2305.0|42760.0|27025.0|24496.0|2080.0|11700.0|2240.0|120535.0|4680.0|8725.0|2600.0|23530.0|||2740.0|||||||2870.0|16430.0|||11234.0|47570.0|||9310.0|1250.0|39195.0|4620.0||||0.0|||||||
||2007|0.0||0.0|0.0||||950.0|||||||||||146770.0|170112.0|2255.0|41215.0|24095.0|44930.0|1880.0|13580.0|2230.0|121084.0|4550.0|13304.0|2330.0|23200.0|||1335.0||||0.0|||2830.0|20119.0|||6174.0|61896.0|||12638.0|950.0|77133.0|17472.0||||0.0|||0.0||||
||2008|0.0||0.0|0.0||||960.0|||||||||||141600.0|172760.0|480.0|42615.0|22670.0|35010.0|1870.0|11600.0|2230.0|118625.0|4550.0|11264.0|2330.0|19220.0|||1335.0||||0.0|||2870.0|15300.0|||4134.0|56960.0|||25130.0|550.0|78460.0|15260.0||||0.0|||0.0||||
||2009|0.0||0.0|0.0||||960.0|||||||||||139810.0|192620.0|280.0|52045.0|105170.0|32335.0|1870.0|16355.0|2230.0|133985.0|5000.0|30864.0|2280.0|19995.0|||1335.0||||0.0|||2870.0|23680.0|||3950.0|62200.0|||17080.0|325.0|74500.0|13250.0||||0.0|||||||
||2010|0.0||0.0|0.0||||980.0|||||||||||159640.0|179178.0|30.0|80814.0|718691.0|29344.0|1720.0|16700.0|1330.0|227190.0|5000.0|30903.0|2280.0|20116.0|||1330.0|||||||2670.0|53090.0|||2000.0|66099.0|||13780.0|375.0|54150.0|15600.0||||0.0|||||||
||2011|0.0||0.0|0.0||||980.0|||||||||||132810.0|169348.0|30.0|140630.0|1689270.0|162769.0|1570.0|16450.0|630.0|225885.0|4900.0|29623.0|2280.0|28005.0|||1040.0|||||||2370.0|138160.0|||2000.0|69000.0|||14060.0|375.0|54050.0|16100.0|||||||||||
||2012|0.0||0.0|0.0||||1220.0|||||||||||143704.0|481499.0|30.0|144632.0|1309420.0|36852.0|1550.0|35450.0|0.0|178205.0|6910.0|31603.0|4300.0|23172.0|||310.0||||0.0|||1570.0|100377.0|||1500.0|68921.0|||14630.0|375.0|115950.0|36500.0||||0.0|||0.0||||
||2013|0.0||0.0|0.0||||5215.0|||||||||||191109.0|501870.0|0.0|132620.0|1592305.0|78228.0|7700.0|25450.0|0.0|205210.0|6896.0|31634.0|3300.0|21272.0|||0.0||||0.0|||3500.0|104363.0|||2000.0|69450.0|||15600.0|375.0|118043.0|27100.0||||0.0|||0.0||||
||2014|0.0||0.0|0.0||||5180.0|||||||||||248289.0|800520.0|0.0|111050.0|1174415.0|70168.0|7700.0|21950.0|0.0|225040.0|6870.0|29209.0|2500.0|28222.0|||0.0||||0.0|||3500.0|176374.0|||2000.0|118100.0|||45560.0|355.0|111993.0|27150.0||||0.0|||0.0||||
||2015|0.0||0.0|0.0||||5180.0|||||||||||237017.0|945100.0|0.0|132776.0|1254465.0|61750.0|7700.0|28350.0|0.0|234526.0|7290.0|34279.0|2500.0|29102.0|||0.0||||0.0|||3500.0|202344.0|||2000.0|114184.0|||45560.0|355.0|109117.0|37500.0||||0.0|||0.0||||
||2016|0.0||0.0|0.0||||5180.0|||||||||||238946.0|940240.0|0.0|135303.0|1222515.0|61631.0|8200.0|23350.0|0.0|215845.0|7100.0|35050.0|2100.0|29222.0|||0.0||||0.0|||3500.0|193002.0|||2000.0|115273.0|||44560.0|355.0|109737.0|38000.0||||0.0|||0.0||||
||2017|0.0||0.0|0.0||||7185.0|||||||||||308714.0|985140.0|0.0|137803.0|1167515.0|55956.0|7500.0|23300.0|0.0|211301.0|7000.0|33050.0|1650.0|28007.0|||0.0||||0.0|||3500.0|169632.0|||3000.0|110430.0|||42560.0|330.0|115185.0|38500.0||||0.0|||||||
||2018|0.0||0.0|0.0||||7185.0|||||||||||297685.0|934523.0|0.0|132728.0|1167515.0|56171.0|7500.0|23300.0|0.0|213787.0|7000.0|33106.0|1650.0|27934.0|||0.0||||0.0|||3500.0|174052.0|||1062.0|106510.0|||42560.0|330.0|105012.0|39500.0||||0.0|||0.0||||
||2019|0.0||0.0|0.0||||7185.0|||||||||||314005.0|913240.0|0.0|112321.0|1073315.0|56126.0|7000.0|23300.0|0.0|213135.0|6650.0|33113.0|150.0|27822.0|||0.0||||0.0|||3500.0|182767.0|||1500.0|108570.0|||42000.0|330.0|104892.0|39500.0||||0.0|||0.0||||
||2020|0.0||0.0|0.0||||8185.0|||||||||||266050.0|892968.0|179.0|108175.0|1072045.0|45485.0|5945.0|21355.0|0.0|136939.0|8150.0|34470.0|150.0|26520.0|||30.0||||0.0|||3500.0|217260.0|||1550.0|94100.0|||40000.0|315.0|136167.0|47900.0||||0.0|||0.0||||
||2021|0.0||0.0|0.0||||8185.0|||||||||||319290.0|1165655.0|600.0|166835.0|1072045.0|45418.0|5945.0|21355.0|0.0|136454.0|12150.0|34470.0|150.0|24490.0|||30.0||||0.0|||3500.0|215245.0|||1550.0|99560.0|||47000.0|295.0|58147.0|114500.0||||0.0|||0.0||||
|Kars-36|2004|||||||||||||||||||1030.0|200.0|||0.0|675.0|30.0|100.0|155.0|20.0|525.0|70.0||990.0|||0.0|||||||95.0|||||30.0|||||||||||||||||
||2005|||||||||||||||||||1030.0|200.0|||0.0|675.0|41.0|100.0|155.0|20.0|515.0|70.0||990.0|||0.0|||||||95.0|||||30.0|||||||||||||||||
||2006|||||||||||||||||||1030.0|200.0|||0.0|1125.0|30.0|100.0|155.0|20.0|525.0|70.0||990.0|||0.0|||||||95.0|||||30.0|||||||||||||||||
||2007|||||||||||||||||||980.0|1200.0|||500.0|975.0|40.0|80100.0|105.0|20.0|565.0|70.0||790.0|||0.0|||||||95.0|||||30.0|||||||||||||||||
||2008|||||||||||||||||||1030.0|700.0||0.0|360.0|1310.0|30.0|0.0|90.0|20.0|510.0|30.0||670.0|||0.0|||||||800.0|0.0||||168.0|||||||||||||||||
||2009|||||||||||||||||||250.0|150.0||250.0|1150.0|0.0||17000.0||||||||||||||||0.0|150.0||||10.0|||||||||||||||||
||2010|||||||||||||||||||310.0|215.0|||400.0|0.0||17190.0||||||||||||||||0.0|||||25.0|||||||||||||||||
||2011|||||||||||||||||||316.0|225.0|||410.0|||17205.0|||||||||||||||||||||27.0|||||||||||||||||
||2012|||||||||||||||||||310.0|215.0|||400.0|||17190.0|||||||||||||||||||||25.0|||||||||||||||||
||2013|||||||||||||||||||310.0|215.0|||405.0|||17190.0|||||||||||||||||||||25.0|||||||||||||||||
||2014|||||||||||||||||||743.0|297.0|||1347.0|||20165.0|||||||||||||||||||||6555.0|||||||||||||||||
||2015|||||||||||||||||||743.0|297.0|||1387.0|||20165.0|||||||||||||||||||||6555.0|||||||||||||||||
||2016|||||||||||||||||||743.0|297.0|||4747.0|||21165.0||||||10.0|||||||||||||||6705.0|||||||||||||||||
||2017|||||||||||||||||||804.0|365.0|||5718.0|||21738.0||||||12.0|||||||||||554.0||||7045.0|||||||||||||||||
||2018|||||||||||||||||||1100.0|297.0|||1885.0|||22176.0||||||16.0|||||||||||800.0||||5225.0|||||||||||||||||
||2019|||||||||||||||||||1600.0|520.0|||1895.0|||27191.0||||||17.0|||||||||||800.0||||5225.0||||||||||||||||0.0|
||2020|||||||||||||||||||||||1850.0|||31219.0||||||17.0|||||||||||0.0||||4710.0|||||||||||||||||
||2021|||||||||||||||||||||||1959.0|||31296.0||||||17.0|||||||||||0.0||||2310.0|||||||||||||||||
|Kastamonu-37|2004|0.0|0.0||0.0||||5340.0|||||||||||19250.0|15800.0|22273.0|300.0|26321.0|43080.0|6158.0|29.0|1550.0|13380.0|12015.0|12881.0|2000.0|29120.0|0.0|5205.0|50.0||3256.0||0.0|||9225.0|0.0|16150.0|463670.0||58610.0||2102.0||175.0|2215.0||||||||||||
||2005|0.0|0.0||0.0||||5340.0|||||||||||20442.0|16620.0|22433.0|0.0|31351.0|41882.0|6408.0|49.0|1200.0|13650.0|19975.0|12881.0|1711.0|31568.0||6055.0|50.0||4306.0||0.0|||9325.0|0.0|16310.0|459048.0||58020.0||2102.0||175.0|1895.0||||||||||||
||2006|0.0|0.0||0.0||||2425.0|||||||||||24282.0|16110.0|21118.0|0.0|24391.0|48012.0|5583.0|49.0|1200.0|12850.0|19444.0|10481.0|2500.0|29678.0|0.0|6710.0|50.0||4131.0||0.0|||9440.0|0.0|12770.0|449900.0||56531.0||1982.0||150.0|2225.0||||||||||||
||2007|0.0|0.0||||||4885.0||10.0|20.0||||||35.0||18214.0|13830.0|30208.0|200.0|30926.0|54062.0|5853.0|50.0|1180.0|11605.0|9749.0|11151.0|2000.0|31663.0|0.0|6180.0|75.0||3081.0||0.0|||8880.0|0.0|12140.0|769344.0||55741.0||1932.0||130.0|1870.0||||||||||||
||2008|0.0|0.0||||||4885.0||8.0|15.0||||||20.0||16424.0|14395.0|18890.0|100.0|37105.0|51330.0|5839.0|50.0|1450.0|25202.0|9214.0|11100.0|200.0|31817.0|0.0|5560.0|50.0||3311.0||0.0|||8675.0|0.0|12240.0|623450.0||48436.0||1932.0||180.0|2075.0||||||||||||
||2009|0.0|0.0||||||5040.0||8.0|15.0||||||25.0||13139.0|14265.0|19290.0|1050.0|38805.0|51060.0|5549.0|50.0|78.0|25112.0|9096.0|10635.0|200.0|31697.0|0.0|6120.0|50.0||5965.0||0.0|||9050.0|100.0|11219.0|623450.0||46177.0||2142.0||120.0|1950.0||||||||||||
||2010|0.0|||||||4920.0||8.0|15.0||||||25.0||13139.0|11525.0|32760.0|1375.0|52459.0|50685.0|5019.0|50.0|78.0|14355.0|8866.0|12953.0|200.0|20272.0|0.0|5290.0|||6270.0||0.0|||4700.0|100.0|12169.0|238875.0||47646.0||2102.0||220.0|2190.0||||||||||||
||2011|0.0|||||||4905.0||8.0|15.0||||||25.0||14194.0|9588.0|19920.0|725.0|62519.0|60785.0|5520.0|50.0|53.0|17470.0|8755.0|14565.0|200.0|23035.0||2710.0|||7095.0||0.0|||5125.0|75.0|12921.0|239885.0||54288.0||1792.0||365.0|2495.0||||||||||||
||2012|0.0|||||||4999.0||8.0|15.0||||||25.0||9309.0|9001.0|17778.0|705.0|85302.0|45675.0|4785.0|45.0|43.0|14968.0|8042.0|12270.0|200.0|22870.0||2540.0|||7175.0||0.0|||4772.0|50.0|12778.0|385115.0||66315.0||1287.0||455.0|2462.0||||||||||||
||2013|0.0|||||||8970.0||7.0|10.0||||||25.0||8189.0|7116.0|15246.0|520.0|82743.0|44170.0|4935.0|45.0|0.0|13773.0|6407.0|10128.0|100.0|20624.0||2045.0|||7040.0||0.0|||4447.0||12961.0|388065.0||64253.0||274.0||455.0|2446.0||||||||||||
||2014|0.0|||||||8470.0||10.0|10.0||||||20.0||9805.0|4941.0|12703.0|380.0|79275.0|41206.0|3911.0|44.0||13490.0|4807.0|8508.0||20020.0||1925.0|||6771.0||0.0|||3782.0||12955.0|383664.0||62508.0||227.0||445.0|961.0||||||||||||
||2015|0.0|||||||8403.0||10.0|10.0||||||20.0||9605.0|4706.0|12653.0|300.0|82167.0|41108.0|3923.0|44.0||14162.0|5387.0|7901.0||24146.0||1655.0|||4987.0||0.0|||3722.0||13575.0|372664.0||68333.0||242.0||470.0|2461.0||||||||||||
||2016|0.0|||||||7479.0||10.0|10.0||||||20.0||8688.0|4531.0|12863.0|250.0|89389.0|43785.0|3126.0|45.0||20602.0|5035.0|7180.0||25759.0||1970.0|||4209.0||0.0|||3583.0||10307.0|397268.0||86298.0||202.0||449.0|1008.0||||||||||||
||2017|0.0|||||||7133.0||10.0|10.0||||||20.0||10950.0|5836.0|15689.0|220.0|89430.0|42930.0|3272.0|40.0||20033.0|7748.0|6460.0||25059.0||2402.0|||4170.0||0.0|||3683.0||10487.0|355320.0||87040.0||92.0||434.0|934.0||||||||||||
||2018|0.0|||||||6859.0||10.0|10.0||||||20.0||8705.0|5777.0|15759.0|220.0|89758.0|43584.0|3450.0|15.0||19632.0|4650.0|6255.0||24071.0||2407.0|||4040.0||0.0|||3475.0||10302.0|407098.0||85063.0||96.0||422.0|935.0||||||||||||
||2019|0.0|||||||6859.0||8.0|10.0||||||20.0||8975.0|5772.0|16275.0|200.0|87473.0|43248.0|3427.0|15.0||18736.0|4321.0|6287.0||24716.0||2577.0|||4040.0||0.0|||3450.0||10302.0|335943.0||85278.0||81.0||414.0|935.0||||||||||||
||2020|0.0|||||||6854.0||8.0|10.0||||||20.0||7512.0|3797.0|14683.0|195.0|144978.0|40745.0|3653.0|15.0|0.0|25794.0|4229.0|4216.0||24438.0||46304.0|||3915.0||0.0|||3484.0|1028.0|10447.0|335943.0||85601.0||113.0||410.0|902.0||||||||||||
||2021|0.0|0.0||||||6889.0||18.0|20.0||||||25.0||7405.0|3627.0|17018.0|180.0|152743.0|40685.0|3812.0|85.0|0.0|25936.0|4484.0|4430.0||25796.0||47130.0|||3915.0||0.0|||3514.0|1021.0|10327.0|344186.0||81869.0||111.0||415.0|888.0||||||||0.0||||
|Kayseri-38|2004|0.0|||0.0|||||||||||||||24045.0|40940.0|31545.0|2950.0|4680.0|8420.0|1320.0|14020.0|8575.0|3625.0|1935.0|950.0|0.0|2735.0|||60.0|||||||890.0|865.0||||6641.0|||||||||||||||||
||2005|0.0|||0.0|||||||||||||||23265.0|53270.0|30370.0|7050.0|10535.0|11875.0|1620.0|12430.0|5260.0|3820.0|1605.0|2280.0|0.0|2790.0|||50.0||||0.0|||1195.0|1355.0||||6265.0|||||||||||||||||
